county_name,block_id,cbg_id,Coop
Clay,280259502001009,280259502001,4-County EPA
Clay,280259502001010,280259502001,4-County EPA
Clay,280259502001012,280259502001,4-County EPA
Clay,280259502001014,280259502001,4-County EPA
Clay,280259502001016,280259502001,4-County EPA
Clay,280259502001021,280259502001,4-County EPA
Clay,280259502001024,280259502001,4-County EPA
Clay,280259502001035,280259502001,4-County EPA
Clay,280259502001036,280259502001,4-County EPA
Clay,280259502001037,280259502001,4-County EPA
Clay,280259502001038,280259502001,4-County EPA
Clay,280259502001039,280259502001,4-County EPA
Clay,280259502001041,280259502001,4-County EPA
Clay,280259502001043,280259502001,4-County EPA
Clay,280259502001044,280259502001,4-County EPA
Clay,280259502001045,280259502001,4-County EPA
Clay,280259502001048,280259502001,4-County EPA
Clay,280259502001050,280259502001,4-County EPA
Clay,280259502001052,280259502001,4-County EPA
Clay,280259502001054,280259502001,4-County EPA
Clay,280259502001055,280259502001,4-County EPA
Clay,280259502001056,280259502001,4-County EPA
Clay,280259502001057,280259502001,4-County EPA
Clay,280259502001058,280259502001,4-County EPA
Clay,280259502001064,280259502001,4-County EPA
Clay,280259502001069,280259502001,4-County EPA
Clay,280259502001071,280259502001,4-County EPA
Clay,280259502001074,280259502001,4-County EPA
Clay,280259502001075,280259502001,4-County EPA
Clay,280259502001076,280259502001,4-County EPA
Clay,280259502001077,280259502001,4-County EPA
Clay,280259502001079,280259502001,4-County EPA
Clay,280259502001084,280259502001,4-County EPA
Clay,280259502001091,280259502001,4-County EPA
Clay,280259502001093,280259502001,4-County EPA
Clay,280259502001094,280259502001,4-County EPA
Clay,280259502001096,280259502001,4-County EPA
Clay,280259502001097,280259502001,4-County EPA
Clay,280259502001099,280259502001,4-County EPA
Clay,280259502001100,280259502001,4-County EPA
Clay,280259502001106,280259502001,4-County EPA
Clay,280259502001107,280259502001,4-County EPA
Clay,280259502001108,280259502001,4-County EPA
Clay,280259502001109,280259502001,4-County EPA
Clay,280259502001114,280259502001,4-County EPA
Clay,280259502001118,280259502001,4-County EPA
Clay,280259502001119,280259502001,4-County EPA
Clay,280259502001121,280259502001,4-County EPA
Clay,280259502001122,280259502001,4-County EPA
Clay,280259502001123,280259502001,4-County EPA
Clay,280259502001124,280259502001,4-County EPA
Clay,280259502001126,280259502001,4-County EPA
Clay,280259502001127,280259502001,4-County EPA
Clay,280259502001128,280259502001,4-County EPA
Clay,280259502001129,280259502001,4-County EPA
Clay,280259502001130,280259502001,4-County EPA
Clay,280259502001134,280259502001,4-County EPA
Clay,280259502001135,280259502001,4-County EPA
Clay,280259502001140,280259502001,4-County EPA
Clay,280259502001143,280259502001,4-County EPA
Clay,280259502001144,280259502001,4-County EPA
Clay,280259502001145,280259502001,4-County EPA
Clay,280259502001147,280259502001,4-County EPA
Clay,280259502001148,280259502001,4-County EPA
Clay,280259502001150,280259502001,4-County EPA
Clay,280259502001151,280259502001,4-County EPA
Clay,280259502001152,280259502001,4-County EPA
Clay,280259502001154,280259502001,4-County EPA
Clay,280259502001159,280259502001,4-County EPA
Clay,280259502001163,280259502001,4-County EPA
Clay,280259502001164,280259502001,4-County EPA
Clay,280259502001172,280259502001,4-County EPA
Clay,280259502001173,280259502001,4-County EPA
Clay,280259502001174,280259502001,4-County EPA
Clay,280259502001180,280259502001,4-County EPA
Clay,280259502002003,280259502002,4-County EPA
Clay,280259502002007,280259502002,4-County EPA
Clay,280259502002008,280259502002,4-County EPA
Clay,280259502002009,280259502002,4-County EPA
Clay,280259502002011,280259502002,4-County EPA
Clay,280259502002012,280259502002,4-County EPA
Clay,280259502002013,280259502002,4-County EPA
Clay,280259502002017,280259502002,4-County EPA
Clay,280259502002023,280259502002,4-County EPA
Clay,280259502002024,280259502002,4-County EPA
Clay,280259502002029,280259502002,4-County EPA
Clay,280259502002031,280259502002,4-County EPA
Clay,280259502002033,280259502002,4-County EPA
Clay,280259502002034,280259502002,4-County EPA
Clay,280259502002036,280259502002,4-County EPA
Clay,280259502002038,280259502002,4-County EPA
Clay,280259502002039,280259502002,4-County EPA
Clay,280259502002041,280259502002,4-County EPA
Clay,280259502002043,280259502002,4-County EPA
Clay,280259502002044,280259502002,4-County EPA
Clay,280259502002045,280259502002,4-County EPA
Clay,280259502002049,280259502002,4-County EPA
Clay,280259502002053,280259502002,4-County EPA
